Informe;Codigo de Producto;Lote;Fecha Informe;Fecha Recibido;Usuario;Cant Bultos;Cantidad Recibida;IDOrden
inf111080;355486;22EN4663;07/04/2022;07/04/2022;crduna;2;21,98;125104_33
inf111088;355951;22EN4664;07/04/2022;07/04/2022;crduna;3;32,9;125104_1
inf111089;355438;22EN4665;07/04/2022;07/04/2022;crduna;3;32,74;125104_6
inf111091;356345;22ME6305;07/04/2022;07/04/2022;crduna;3;31,66;125104_41
inf111094;355471;22EN4666;07/04/2022;07/04/2022;crduna;3;20,34;125104_32
inf111095;355541;22EN4667;07/04/2022;07/04/2022;crduna;3;32,46;125104_16
inf111096;355702;22EN4668;07/04/2022;07/04/2022;crduna;3;33;125104_8
inf111097;355866;22EN4669;07/04/2022;07/04/2022;crduna;4;42,5;125104_25
inf111098;356029;22ME6306;07/04/2022;07/04/2022;crduna;3;30,92;125104_19
inf111101;355528;22EN4670;07/04/2022;07/04/2022;crduna;3;32,38;125104_30
inf111103;355962;22EN4671;07/04/2022;07/04/2022;crduna;3;32,7;125104_39
inf111104;356633;22ME6307;07/04/2022;07/04/2022;crduna;3;31,62;125104_42
inf111105;355802;22EN4672;07/04/2022;07/04/2022;crduna;2;19,92;125104_17
inf111106;355824;22EN4673;07/04/2022;07/04/2022;crduna;2;20,1;125104_5
inf111107;355649;22EN4674;07/04/2022;07/04/2022;crduna;3;30,7;125104_3
inf111108;356600;22ME6308;07/04/2022;07/04/2022;crduna;3;31;125104_20
inf111109;355865;22EN4675;07/04/2022;07/04/2022;crduna;3;32,64;125104_38
inf111110;355414;22EN4676;07/04/2022;07/04/2022;crduna;3;32,06;125104_29
inf111111;355530;22EN4677;07/04/2022;07/04/2022;crduna;2;21,14;125104_31
inf111112;355795;22EN4678;07/04/2022;07/04/2022;crduna;3;26,5;125104_4
inf111114;36547;22EN4679;07/04/2022;07/04/2022;crduna;3;29,6;125104_37
inf111115;38000;22EN4680;07/04/2022;07/04/2022;crduna;4;36,14;125104_34
inf111076;356289;22ME6303;07/04/2022;07/04/2022;crduna;2;22;125103_1
inf111077;356182;22ME6304;07/04/2022;07/04/2022;crduna;2;21,72;125270_1
inf112979;36410;22ME6391;25/04/2022;22/04/2022;crduna;15;363,6;125099_1
inf113800;355805;22EN4811;30/04/2022;29/04/2022;crduna;2;21,6;125104_36
inf113786;355852;22EN4803;30/04/2022;29/04/2022;crduna;3;30,32;125837_12
inf113785;356357;22ME6434;30/04/2022;29/04/2022;crduna;3;32,88;125837_9
inf113784;356522;22ME6433;30/04/2022;29/04/2022;crduna;3;32,24;125837_23
inf113783;355755;22EN4802;30/04/2022;29/04/2022;crduna;3;33;125837_15
inf113782;355836;22EN4801;30/04/2022;29/04/2022;crduna;3;28,24;125837_7
inf113781;356098;22ME6432;30/04/2022;29/04/2022;crduna;3;32,84;125837_16
inf113780;356280;22ME6431;30/04/2022;29/04/2022;crduna;3;33;125837_8
inf113779;356166;22ME6430;30/04/2022;29/04/2022;crduna;4;43,76;125837_14
inf113797;356134;22ME6439;30/04/2022;29/04/2022;crduna;2;21,28;125837_17
inf113796;355853;22EN4808;30/04/2022;29/04/2022;crduna;3;31,72;125837_13
inf113795;355440;22EN4807;30/04/2022;29/04/2022;crduna;3;32,98;125837_3
inf113787;356537;22ME6435;30/04/2022;29/04/2022;crduna;3;31,34;125837_4
inf113788;356539;22ME6436;30/04/2022;29/04/2022;crduna;3;30,14;125837_18
inf113792;355948;22EN4805;30/04/2022;29/04/2022;crduna;3;28,64;125837_21
inf113791;356440;22ME6437;30/04/2022;29/04/2022;crduna;2;21,96;125837_19
inf113790;355772;22EN4804;30/04/2022;29/04/2022;crduna;3;32,26;125837_11
inf113793;356655;22ME6438;30/04/2022;29/04/2022;crduna;3;32,6;125837_10
inf113799;355952;22EN4810;30/04/2022;29/04/2022;crduna;3;32,42;125104_28
inf113794;355887;22EN4806;30/04/2022;29/04/2022;crduna;3;32,44;125837_6
inf113798;355505;22EN4809;30/04/2022;29/04/2022;crduna;2;20,06;123882_13
inf114650;356490;22ME6486;05/05/2022;04/05/2022;crduna;3;32,7;125837_22
inf114652;356186;22ME6487;05/05/2022;04/05/2022;crduna;3;35,96;125837_5
inf114653;355794;22EN4839;05/05/2022;04/05/2022;crduna;3;31,76;125837_20
inf114654;356634;22ME6488;05/05/2022;04/05/2022;crduna;3;32,94;125837_2
inf114655;355953;22EN4840;05/05/2022;04/05/2022;crduna;3;32,6;125837_1
inf114656;356607;22ME6489;05/05/2022;04/05/2022;crduna;4;42,08;125836_2
inf114658;355804;22EN4841;05/05/2022;04/05/2022;crduna;2;21,1;125104_35
inf114657;356630;22ME6490;05/05/2022;04/05/2022;crduna;3;32,02;125836_1
inf115355;36410;22ME6520;11/05/2022;11/05/2022;crduna;12;283,2;125099_1
inf118386;36410;22ME6631;06/06/2022;03/06/2022;crduna;227;5703,8;125099_1
inf119063;356180;22ME6656;09/06/2022;09/06/2022;crduna;150;3375;126422_2
inf119066;30406;22ME6657;09/06/2022;09/06/2022;crduna;75;1767,2;126422_1
inf119433;34665;22EN4951;13/06/2022;10/06/2022;crduna;1;14,68;124821_18
inf121218;356029;22ME6754;29/06/2022;24/06/2022;crduna;4;41,5;126405_9
inf121227;355526;22EN5028;29/06/2022;24/06/2022;crduna;2;22;126405_10
inf121224;355885;22EN5027;29/06/2022;24/06/2022;crduna;4;40,02;126405_8
inf121212;355877;22EN5025;29/06/2022;24/06/2022;crduna;4;37,74;126405_11
inf121213;356277;22ME6753;29/06/2022;24/06/2022;crduna;2;19,3;126405_4
inf121215;355305;22EN5026;29/06/2022;24/06/2022;crduna;3;32,78;126405_3
inf122090;356551;22ME6788;04/07/2022;04/07/2022;msiam;3;30,16;126862_29
inf122079;356552;22ME6786;04/07/2022;04/07/2022;msiam;3;32,86;126862_36
inf122091;356548;22ME6789;04/07/2022;04/07/2022;msiam;5;53,2;126862_10
inf122034;36410;22ME6782;04/07/2022;04/07/2022;msiam;31;707,2;125811_1
inf122088;356553;22ME6787;04/07/2022;04/07/2022;msiam;3;32,6;126862_30
inf122069;356549;22ME6785;04/07/2022;04/07/2022;msiam;5;53,28;126862_11
inf122060;36410;22ME6783;04/07/2022;04/07/2022;msiam;29;666,32;125099_1
inf122066;356180;22ME6784;04/07/2022;04/07/2022;msiam;6;136,1;126422_2
inf123081;33168;22EN5053;11/07/2022;08/07/2022;crduna;2;21,2;126851_4
inf123100;355645;22EN5055;11/07/2022;08/07/2022;crduna;3;32,92;126862_51
inf123101;356121;22ME6816;11/07/2022;08/07/2022;crduna;4;50,88;126862_56
inf123108;355852;22EN5057;11/07/2022;08/07/2022;crduna;3;32,96;126862_41
inf123106;356300;22ME6817;11/07/2022;08/07/2022;crduna;3;30,06;126862_25
inf123080;355970;22EN5052;11/07/2022;08/07/2022;crduna;3;32,96;126851_2
inf123115;355828;22EN5062;11/07/2022;08/07/2022;crduna;2;21,82;126862_32
inf123109;356485;22ME6818;11/07/2022;08/07/2022;crduna;2;21,7;126862_21
inf123110;356302;22ME6819;11/07/2022;08/07/2022;crduna;4;49,74;126862_3
inf123104;355806;22EN5056;11/07/2022;08/07/2022;crduna;4;43,98;126862_31
inf123098;355824;22EN5054;11/07/2022;08/07/2022;crduna;4;43,6;126862_52
inf123111;355867;22EN5058;11/07/2022;08/07/2022;crduna;2;27,64;126862_53
inf123112;355584;22EN5059;11/07/2022;08/07/2022;crduna;3;32,94;126862_59
inf123113;355853;22EN5060;11/07/2022;08/07/2022;crduna;3;32,98;126862_42
inf123114;34665;22EN5061;11/07/2022;08/07/2022;crduna;2;22;126862_1
inf123119;355854;22EN5065;11/07/2022;08/07/2022;crduna;4;43,92;126862_38
inf123116;355770;22EN5063;11/07/2022;08/07/2022;crduna;3;31,24;126862_6
inf123117;355510;22EN5064;11/07/2022;08/07/2022;crduna;3;32,64;126862_13
inf123118;356277;22ME6820;11/07/2022;08/07/2022;crduna;2;20,6;126862_5
inf123076;36410;22ME6814;11/07/2022;08/07/2022;crduna;76;1747,6;125811_1
inf123077;356634;22ME6815;11/07/2022;08/07/2022;crduna;3;31,8;126861_1
inf124545;355737;22EN5089;20/07/2022;20/07/2022;crduna;3;42,58;126405_2
inf124574;355969;22EN5097;20/07/2022;20/07/2022;crduna;3;27,88;126851_3
inf124538;356165;22ME6865;20/07/2022;20/07/2022;crduna;3;43,96;126405_13
inf124558;355435;22EN5090;20/07/2022;20/07/2022;crduna;3;30,02;126405_12
inf124569;355702;22EN5094;20/07/2022;20/07/2022;crduna;3;32,88;126405_14
inf124568;356049;22ME6866;20/07/2022;20/07/2022;crduna;3;32,6;126405_1
inf124573;355502;22EN5096;20/07/2022;20/07/2022;crduna;3;31,46;127556_51
inf124577;356431;22ME6868;20/07/2022;20/07/2022;crduna;3;43,48;126862_61
inf124576;356529;22ME6867;20/07/2022;20/07/2022;crduna;4;54,98;126862_62
inf124561;355404;22EN5091;20/07/2022;20/07/2022;crduna;3;30,14;126405_7
inf124575;355895;22EN5098;20/07/2022;20/07/2022;crduna;2;29,56;126862_39
inf124566;355179;22EN5092;20/07/2022;20/07/2022;crduna;2;20,08;126405_5
inf124572;355969;22EN5095;20/07/2022;20/07/2022;crduna;2;21,34;127919_30
inf124567;355378;22EN5093;20/07/2022;20/07/2022;crduna;2;21,94;126405_6
inf125531;355438;22EN5152;29/07/2022;28/07/2022;crduna;5;54,52;126862_50
inf125547;355755;22EN5157;29/07/2022;28/07/2022;crduna;3;32,94;126862_28
inf125557;355779;22EN5161;29/07/2022;28/07/2022;crduna;3;32,58;126862_37
inf125545;355403;22EN5156;29/07/2022;28/07/2022;crduna;3;32,8;126862_48
inf125559;355405;22EN5163;29/07/2022;28/07/2022;crduna;3;33;126862_2
inf125561;355814;22EN5164;29/07/2022;28/07/2022;crduna;2;21,68;126862_23
inf125562;355827;22EN5165;29/07/2022;28/07/2022;crduna;4;43,26;126862_19
inf125574;355829;22EN5166;29/07/2022;28/07/2022;crduna;2;21,48;126862_7
inf125537;355815;22EN5153;29/07/2022;28/07/2022;crduna;2;20,5;126862_22
inf125543;355795;22EN5155;29/07/2022;28/07/2022;crduna;3;31,86;126862_43
inf125551;355311;22EN5159;29/07/2022;28/07/2022;crduna;3;31,68;126862_47
inf125575;355506;22EN5167;29/07/2022;28/07/2022;crduna;5;52,44;126862_4
inf125577;37571;22EN5169;29/07/2022;28/07/2022;crduna;3;33;126862_15
inf125576;355826;22EN5168;29/07/2022;28/07/2022;crduna;3;29,46;126862_18
inf125529;355837;22EN5151;29/07/2022;28/07/2022;crduna;3;31,72;126862_14
inf125579;33168;22EN5170;29/07/2022;28/07/2022;crduna;4;42,94;126862_12
inf125580;355870;22EN5171;29/07/2022;28/07/2022;crduna;2;22;126862_8
inf125581;356037;22ME6918;29/07/2022;28/07/2022;crduna;3;32,9;126862_45
inf125582;355476;22EN5172;29/07/2022;28/07/2022;crduna;3;32,6;126851_1
inf125558;355467;22EN5162;29/07/2022;28/07/2022;crduna;3;32,1;126862_27
inf125528;355310;22EN5150;29/07/2022;28/07/2022;crduna;3;32,52;126862_46
inf125555;356036;22ME6917;29/07/2022;28/07/2022;crduna;3;32,7;126862_44
inf125554;356539;22ME6916;29/07/2022;28/07/2022;crduna;3;32,68;126862_58
inf125552;355952;22EN5160;29/07/2022;28/07/2022;crduna;3;32,9;126862_20
inf125527;355377;22EN5149;29/07/2022;28/07/2022;crduna;3;32,94;126862_63
inf125549;355897;22EN5158;29/07/2022;28/07/2022;crduna;3;31,82;126862_35
inf125526;355436;22EN5148;29/07/2022;28/07/2022;crduna;4;42;126862_49
inf125524;355440;22EN5147;29/07/2022;28/07/2022;crduna;2;28;126862_16
inf125546;356049;22ME6915;29/07/2022;28/07/2022;crduna;3;30,46;126862_40
inf125541;355899;22EN5154;29/07/2022;28/07/2022;crduna;3;32,96;126862_24
inf125520;355902;22EN5145;29/07/2022;28/07/2022;crduna;4;45;126862_54
inf125521;355871;22EN5146;29/07/2022;28/07/2022;crduna;2;21,38;126862_33
inf125542;356542;22ME6914;29/07/2022;28/07/2022;crduna;2;21,9;126862_26
inf128640;355486;22EN5284;22/08/2022;19/08/2022;crduna;3;32,36;127556_13
inf128676;355943;22EN5297;22/08/2022;19/08/2022;crduna;3;34,8;127919_12
inf128675;356093;22ME7065;22/08/2022;19/08/2022;crduna;2;24,82;127919_15
inf128674;32997;22ME7064;22/08/2022;19/08/2022;crduna;2;25,02;127919_20
inf128672;355893;22EN5296;22/08/2022;19/08/2022;crduna;1;12,88;127919_23
inf128669;32995;22ME7063;22/08/2022;19/08/2022;crduna;3;32,52;127919_18
inf128667;356440;22ME7062;22/08/2022;19/08/2022;crduna;3;29,52;127919_25
inf128665;355880;22EN5295;22/08/2022;19/08/2022;crduna;3;32,89;127919_5
inf128643;355842;22EN5286;22/08/2022;19/08/2022;crduna;2;21,9;127556_9
inf128663;355866;22EN5293;22/08/2022;19/08/2022;crduna;3;31,32;127919_17
inf128660;32996;22ME7061;22/08/2022;19/08/2022;crduna;3;30,12;127919_19
inf128659;355584;22EN5292;22/08/2022;19/08/2022;crduna;3;31,04;127919_8
inf128644;355836;22EN5287;22/08/2022;19/08/2022;crduna;3;33,12;127556_3
inf128645;355944;22EN5288;22/08/2022;19/08/2022;crduna;3;29,89;127919_29
inf128647;356049;22ME7057;22/08/2022;19/08/2022;crduna;4;43,18;127919_6
inf128649;355492;22EN5289;22/08/2022;19/08/2022;crduna;2;21,92;127919_22
inf128650;356432;22ME7058;22/08/2022;19/08/2022;crduna;3;32,58;127919_9
inf128651;355421;22EN5290;22/08/2022;19/08/2022;crduna;2;21,98;127919_14
inf128655;356517;22ME7059;22/08/2022;19/08/2022;crduna;2;20,78;127919_7
inf128656;356280;22ME7060;22/08/2022;19/08/2022;crduna;2;21,16;127919_16
inf128657;355420;22EN5291;22/08/2022;19/08/2022;crduna;2;21,9;127919_13
inf128633;356318;22ME7056;22/08/2022;19/08/2022;crduna;3;31,32;126862_57
inf128631;355954;22EN5278;22/08/2022;19/08/2022;crduna;3;41,56;126862_55
inf128630;356092;22ME7055;22/08/2022;19/08/2022;crduna;3;27,84;126862_60
inf128664;355865;22EN5294;22/08/2022;19/08/2022;crduna;3;28,07;127919_31
inf128639;355954;22EN5283;22/08/2022;19/08/2022;crduna;3;32,9;127556_27
inf128637;355527;22EN5282;22/08/2022;19/08/2022;crduna;3;32,9;127556_17
inf128642;355802;22EN5285;22/08/2022;19/08/2022;crduna;3;32,94;127556_44
inf128550;356182;22ME7054;22/08/2022;19/08/2022;crduna;2;22;127919_2
inf128627;355381;22EN5277;22/08/2022;19/08/2022;crduna;2;21,71;127919_28
inf128636;355650;22EN5281;22/08/2022;19/08/2022;crduna;3;31,26;127556_5
inf128635;355758;22EN5280;22/08/2022;19/08/2022;crduna;2;26,72;127556_43
inf128634;355451;22EN5279;22/08/2022;19/08/2022;crduna;3;32,16;126862_17
inf129327;355471;22EN5310;25/08/2022;25/08/2022;crduna;2;21,97;127556_52
inf129328;355736;22EN5311;25/08/2022;25/08/2022;crduna;2;21,2;127556_47
inf129326;355412;22EN5309;25/08/2022;25/08/2022;crduna;3;32,95;127556_40
inf129329;355473;22EN5312;25/08/2022;25/08/2022;crduna;2;20,2;127556_42
inf129330;356488;22ME7084;25/08/2022;25/08/2022;crduna;2;21,35;127919_1
inf129325;355926;22EN5308;25/08/2022;25/08/2022;crduna;3;32,14;127556_15
inf129323;355924;22EN5306;25/08/2022;25/08/2022;crduna;2;21,92;127556_14
inf129322;38616;22ME7083;25/08/2022;25/08/2022;crduna;4;52,27;127556_39
inf129307;355737;22EN5302;25/08/2022;25/08/2022;crduna;3;32,9;127556_20
inf129317;355416;22EN5304;25/08/2022;25/08/2022;crduna;3;32,91;127556_31
inf129314;356045;22ME7082;25/08/2022;25/08/2022;crduna;2;21,41;127556_32
inf129308;356426;22ME7079;25/08/2022;25/08/2022;crduna;3;32,18;127556_25
inf129309;356428;22ME7080;25/08/2022;25/08/2022;crduna;3;32,8;127556_26
inf129310;355921;22EN5303;25/08/2022;25/08/2022;crduna;2;21,8;127556_49
inf129311;356042;22ME7081;25/08/2022;25/08/2022;crduna;3;32,94;127556_48
inf129319;355777;22EN5305;25/08/2022;25/08/2022;crduna;5;54,65;127556_21
inf129324;355923;22EN5307;25/08/2022;25/08/2022;crduna;2;22;127556_50
inf130544;356665;22ME7156;02/09/2022;31/08/2022;crduna;3;32,89;127919_21
inf130546;356134;22ME7158;02/09/2022;31/08/2022;crduna;3;32,96;127556_46
inf130554;356550;22ME7160;02/09/2022;31/08/2022;crduna;2;22,87;127556_10
inf130553;356655;22ME7159;02/09/2022;31/08/2022;crduna;3;31,93;127556_28
inf130563;355872;22EN5355;02/09/2022;31/08/2022;crduna;4;42,26;127918_1
inf130545;356040;22ME7157;02/09/2022;31/08/2022;crduna;3;29,9;127919_26
inf130562;355884;22EN5354;02/09/2022;31/08/2022;crduna;3;33;126862_34
inf130558;356049;22ME7161;02/09/2022;31/08/2022;crduna;3;29,91;127556_23
inf130556;355953;22EN5353;02/09/2022;31/08/2022;crduna;3;32,54;127556_6
inf130780;355852;22EN5358;05/09/2022;05/09/2022;crduna;3;32,87;127556_2
inf133975;355341;22EN5422;26/09/2022;26/09/2022;rmoreno;2;18,36;127919_4
inf132033;356094;22ME7229;14/09/2022;14/09/2022;rmoreno;3;25,33;127556_41
inf133326;356529;22ME7321;22/09/2022;22/09/2022;fball;4;41,92;127919_11
inf130779;355951;22EN5357;05/09/2022;05/09/2022;crduna;3;31,8;127556_30
inf134029;36410;22ME7339;26/09/2022;23/09/2022;crduna;151;3777;126923_2
inf132051;355867;22EN5385;14/09/2022;14/09/2022;rmoreno;3;31,54;127556_33
inf133647;356407;22ME7324;22/09/2022;22/09/2022;fball;6;61,42;127556_11
inf130778;355529;22EN5356;05/09/2022;05/09/2022;crduna;3;28,38;127556_18
inf133971;355284;22EN5421;26/09/2022;26/09/2022;rmoreno;3;29,37;127919_3
inf132052;356423;22ME7231;14/09/2022;14/09/2022;rmoreno;2;21,64;127556_38
inf133649;355925;22EN5416;22/09/2022;22/09/2022;fball;3;36,08;127556_35
inf130777;32998;22ME7178;05/09/2022;05/09/2022;crduna;3;29,77;127556_29
inf133974;356504;22ME7336;26/09/2022;26/09/2022;rmoreno;4;41,38;127919_10
inf132054;355646;22EN5386;14/09/2022;14/09/2022;rmoreno;3;30,32;127556_4
inf132057;356463;22ME7233;14/09/2022;14/09/2022;rmoreno;3;28,6;127555_6
inf132058;356468;22ME7234;14/09/2022;14/09/2022;rmoreno;3;31,8;127555_2
inf132059;356478;22ME7235;14/09/2022;14/09/2022;rmoreno;5;51,48;127555_5
inf131892;355435;22EN5374;13/09/2022;13/09/2022;rmoreno;4;43,43;127556_53
inf131956;356217;22ME7227;13/09/2022;13/09/2022;rmoreno;3;31,2;127556_24
inf131952;355825;22EN5384;13/09/2022;13/09/2022;rmoreno;4;51,78;127556_34
inf131947;356639;22ME7226;13/09/2022;13/09/2022;rmoreno;3;32,96;127556_8
inf131937;355769;22EN5383;13/09/2022;13/09/2022;rmoreno;3;32,25;127556_12
inf132064;356469;22ME7237;14/09/2022;14/09/2022;rmoreno;3;30,9;127555_3
inf131934;356538;22ME7225;13/09/2022;13/09/2022;rmoreno;4;53,07;127556_36
inf131933;355645;22EN5382;13/09/2022;13/09/2022;rmoreno;3;32,68;127556_16
inf131932;355854;22EN5381;13/09/2022;13/09/2022;rmoreno;3;28,21;127556_22
inf131927;355803;22EN5380;13/09/2022;13/09/2022;rmoreno;3;32,73;127556_45
inf132034;356539;22ME7230;14/09/2022;14/09/2022;rmoreno;3;41,79;127556_37
inf132085;356478;22ME7241;14/09/2022;14/09/2022;rmoreno;5;51,48;127555_7
inf131903;355644;22EN5377;13/09/2022;13/09/2022;rmoreno;3;27,44;127556_7
inf131897;356037;22ME7215;13/09/2022;13/09/2022;rmoreno;1;6,24;123882_14
inf132074;356484;22ME7240;14/09/2022;14/09/2022;rmoreno;3;32,13;127919_32
inf132072;356433;22ME7239;14/09/2022;14/09/2022;rmoreno;4;40,94;127919_24
inf132066;356636;22ME7238;14/09/2022;14/09/2022;rmoreno;4;42,69;127555_1
inf131902;355541;22EN5376;13/09/2022;13/09/2022;rmoreno;3;31,3;127556_1
inf132061;356289;22ME7236;14/09/2022;14/09/2022;rmoreno;3;32,4;127555_4
inf133320;356528;22ME7320;21/09/2022;21/09/2022;fball;2;15,5;127919_27
inf133317;36410;22ME7319;21/09/2022;21/09/2022;fball;120;2941,8;125811_1
inf133302;36410;22ME7318;21/09/2022;21/09/2022;fball;30;749;125811_1
inf133300;36410;22ME7317;21/09/2022;21/09/2022;fball;34;849,5;125811_1
inf134786;30406;22ME7364;01/10/2022;01/10/2022;fball;96;2428;126923_1
inf134787;30406;22ME7365;01/10/2022;01/10/2022;fball;53;1304,1;126422_1
inf135718;356090;22ME7405;11/10/2022;11/10/2022;crduna;4;52,3;126862_9
inf135719;355649;22EN5475;11/10/2022;11/10/2022;crduna;3;32,53;127556_19
inf135825;30406;22ME7364;11/10/2022;11/10/2022;crduna;0;-2428;126923_1
inf135847;36410;22ME7407;11/10/2022;04/10/2022;crduna;96;2428;126923_2
inf136396;36410;22ME7438;14/10/2022;14/10/2022;crduna;1;18,06;123155_10
inf136401;36410;22ME7439;14/10/2022;14/10/2022;crduna;51;1313,8;126923_2
inf136407;30406;22ME7440;14/10/2022;14/10/2022;crduna;98;2489,2;123946_5
inf137989;356434;22ME7485;26/10/2022;26/10/2022;crduna;11;139,02;128358_1
inf137991;355801;22EN5523;26/10/2022;26/10/2022;crduna;3;32,3;128876_15
inf137994;356131;22ME7486;26/10/2022;26/10/2022;crduna;2;21,88;128556_1
inf137996;355440;22EN5524;26/10/2022;26/10/2022;crduna;3;32,97;128556_46
inf138724;36410;22ME7511;01/11/2022;31/10/2022;crduna;281;7065,2;127569_1
inf138763;356642;22ME7512;01/11/2022;28/10/2022;crduna;141;3012,8;127568_1
inf138771;30405;22ME7513;01/11/2022;28/10/2022;crduna;45;1013,6;126859_1
inf138799;30406;22ME7516;01/11/2022;31/10/2022;crduna;32;747,7;126923_1
inf138801;30405;22ME7517;01/11/2022;31/10/2022;crduna;24;528,2;127568_2
inf138803;30406;22ME7518;01/11/2022;31/10/2022;crduna;18;427,4;126422_1
inf138805;356491;22ME7519;01/11/2022;31/10/2022;crduna;4;42,85;128556_24
inf138806;355743;22EN5544;01/11/2022;31/10/2022;crduna;3;33;128556_35
inf138807;355837;22EN5545;01/11/2022;31/10/2022;crduna;3;32,76;128556_36
inf138809;355438;22EN5546;01/11/2022;31/10/2022;crduna;3;30,2;128556_17
inf138812;355648;22EN5547;01/11/2022;31/10/2022;crduna;3;32,92;128556_34
inf138817;355378;22EN5548;01/11/2022;31/10/2022;crduna;3;33,09;128556_51
inf138818;356088;22ME7520;01/11/2022;31/10/2022;crduna;3;33,37;128556_47
inf138820;356048;22ME7521;01/11/2022;31/10/2022;crduna;3;37,19;128556_6
inf138825;355866;22EN5549;01/11/2022;31/10/2022;crduna;4;46,14;128556_13
inf139616;356555;22ME7555;07/11/2022;04/11/2022;crduna;3;31,66;128556_52
inf143001;356166;22ME7705;01/12/2022;30/11/2022;crduna;3;39,7;129284_11
inf145866;356527;22ME7807;21/12/2022;16/12/2022;crduna;3;32;129284_16
inf140578;355926;22EN5637;14/11/2022;11/11/2022;crduna;3;32,81;128876_7
inf139605;355758;22EN5574;07/11/2022;04/11/2022;crduna;4;44,89;128556_4
inf143003;356540;22ME7706;01/12/2022;30/11/2022;crduna;3;31,62;129284_31
inf145861;356506;22ME7806;21/12/2022;16/12/2022;crduna;4;43,84;128556_25
inf140648;355826;22EN5641;14/11/2022;11/11/2022;crduna;3;33,94;128556_44
inf139623;355476;22EN5582;07/11/2022;04/11/2022;crduna;3;32,88;128556_2
inf143011;356553;22ME7708;01/12/2022;30/11/2022;crduna;3;32,97;128556_28
inf145858;355813;22EN5760;21/12/2022;16/12/2022;crduna;3;32,93;128556_15
inf140649;356277;22ME7602;14/11/2022;11/11/2022;crduna;4;45,49;128556_39
inf139624;356490;22ME7556;07/11/2022;04/11/2022;crduna;4;42,27;128556_23
inf143008;355815;22EN5717;01/12/2022;30/11/2022;crduna;3;30,48;128556_41
inf145856;355812;22EN5759;21/12/2022;16/12/2022;crduna;2;21,45;128556_14
inf140569;356536;22ME7600;14/11/2022;11/11/2022;crduna;3;32,93;128556_32
inf139622;355521;22EN5581;07/11/2022;04/11/2022;crduna;2;21,87;128556_3
inf143014;356216;22ME7709;01/12/2022;30/11/2022;crduna;3;33;128876_8
inf145855;355946;22EN5758;21/12/2022;16/12/2022;crduna;2;22;128876_11
inf140567;356481;22ME7599;14/11/2022;11/11/2022;crduna;4;39,94;128556_18
inf139621;355412;22EN5580;07/11/2022;04/11/2022;crduna;4;41,46;128556_19
inf142991;356046;22ME7704;01/12/2022;30/11/2022;crduna;2;18,2;129284_9
inf145853;355825;22EN5757;21/12/2022;16/12/2022;crduna;2;10,9;128876_27
inf140693;356601;22ME7604;14/11/2022;11/11/2022;crduna;4;45,38;128555_1
inf139626;356029;22ME7557;07/11/2022;04/11/2022;crduna;4;38,63;128556_5
inf143016;356484;22ME7710;01/12/2022;30/11/2022;crduna;4;33,41;128555_2
inf145850;355961;22EN5756;21/12/2022;16/12/2022;crduna;2;20,3;128876_13
inf140572;355824;22EN5635;14/11/2022;11/11/2022;crduna;3;32,83;128556_16
inf139614;356316;22ME7554;07/11/2022;04/11/2022;crduna;3;32,84;128556_42
inf143006;356064;22ME7707;01/12/2022;30/11/2022;crduna;3;32,55;128556_50
inf145849;355876;22EN5755;21/12/2022;16/12/2022;crduna;2;22;128876_16
inf140650;355804;22EN5642;14/11/2022;11/11/2022;crduna;3;33,85;128556_38
inf139613;37484;22EN5579;07/11/2022;04/11/2022;crduna;3;35,07;128556_26
inf139287;356642;22ME7542;03/11/2022;03/11/2022;crduna;55;1114,6;126421_1
inf141595;356625;22ME7646;22/11/2022;18/11/2022;crduna;38;514,74;128676_1
inf140574;38485;22EN5636;14/11/2022;11/11/2022;crduna;3;31,07;128556_48
inf141564;355758;22EN5683;22/11/2022;18/11/2022;crduna;2;21,79;128876_17
