Informe;IDOrden;Codigo de Producto;Descripcion;Lote;Fecha Informe;Fecha Recibido;Usuario;Cant Bultos;Cantidad Recibida;TiPo Compra;IDAlmacen;almacen;IDProveedor;proveedor;tipo material
inf109554;125186_22;854;PANTALON NAUTICO MANTECA;;28/03/2022;28/03/2022;mcruz;1;10;P;2;Argentina;153;IEL SRL;MM
inf109553;125186_21;853;PANTALON NAUTICO MANTECA;;28/03/2022;28/03/2022;mcruz;1;5;P;2;Argentina;153;IEL SRL;MM
inf109552;125186_19;849;PANTALON NAUTICO MANTECA;;28/03/2022;28/03/2022;mcruz;1;15;P;2;Argentina;153;IEL SRL;MM
inf109551;125186_5;2996;PANTALON NAUTICO BLANCO P;;28/03/2022;28/03/2022;mcruz;1;40;P;2;Argentina;153;IEL SRL;MP
inf109550;125186_4;2995;PANTALON NAUTICO BLANCO P;;28/03/2022;28/03/2022;mcruz;1;20;P;2;Argentina;153;IEL SRL;MP
inf109549;125186_2;2993;PANTALON NAUTICO BLANCO P;;28/03/2022;28/03/2022;mcruz;1;43;P;2;Argentina;153;IEL SRL;MP
inf109548;125188_5;550;CAMISA INVIERNO AZUL S TA;;28/03/2022;28/03/2022;mcruz;1;5;P;2;Argentina;153;IEL SRL;MP
inf109547;125188_4;540;CAMISA INVIERNO AZUL S TA;;28/03/2022;28/03/2022;mcruz;1;5;P;2;Argentina;153;IEL SRL;MP
inf109546;125188_3;530;CAMISA INVIERNO AZUL S TA;;28/03/2022;28/03/2022;mcruz;1;15;P;2;Argentina;153;IEL SRL;MP
inf109545;125189_12;611;CAMISA INVIERNO BEIGE S T;;28/03/2022;28/03/2022;mcruz;1;20;P;2;Argentina;153;IEL SRL;GR
inf109544;124868_8;691;CAMISA INVIERNO VERDE OLI;;28/03/2022;28/03/2022;mcruz;1;2;P;1;Uruguay;153;IEL SRL;GR
inf109543;124868_7;689;CAMISA INVIERNO VERDE OLI;;28/03/2022;28/03/2022;mcruz;1;4;P;1;Uruguay;153;IEL SRL;GR
inf109555;125186_24;2999;PANTALON NAUTICO VERDE OL;;28/03/2022;28/03/2022;mcruz;1;10;P;2;Argentina;153;IEL SRL;MP
inf109556;125186_38;798;PANTALON NAUTICO CELESTE;;28/03/2022;28/03/2022;mcruz;1;25;P;2;Argentina;153;IEL SRL;GR
inf109557;125186_46;1722;PANTALON NAUTICO BORDO P+;;28/03/2022;28/03/2022;mcruz;1;2;P;2;Argentina;153;IEL SRL;MP
inf109558;125186_52;991;COFIA DE TELA AMPLIA BLAN;;28/03/2022;28/03/2022;mcruz;1;300;P;2;Argentina;153;IEL SRL;PT
inf109559;125186_53;989;COFIA DE TELA AMPLIA CELE;;28/03/2022;28/03/2022;mcruz;2;250;P;2;Argentina;153;IEL SRL;PT
inf110600;125186_23;4922;PANTALON NAUTICO MANTECA;;04/04/2022;04/04/2022;mcruz;1;5;P;2;Argentina;153;IEL SRL;ME
inf110599;125186_21;853;PANTALON NAUTICO MANTECA;;04/04/2022;04/04/2022;mcruz;1;5;P;2;Argentina;153;IEL SRL;MM
inf110598;125186_20;852;PANTALON NAUTICO MANTECA;;04/04/2022;04/04/2022;mcruz;1;10;P;2;Argentina;153;IEL SRL;MM
inf110596;125186_6;3000;PANTALON NAUTICO BLANCO P;;04/04/2022;04/04/2022;mcruz;1;10;P;2;Argentina;153;IEL SRL;ME
inf110590;125226_1;1021;PANTALON NAUTICO VERDE OL;;04/04/2022;04/04/2022;mcruz;1;2;P;1;Uruguay;153;IEL SRL;MP
inf110597;125186_7;3207;PANTALON NAUTICO BLANCOP;;04/04/2022;04/04/2022;mcruz;1;15;P;2;Argentina;153;IEL SRL;ME
inf110591;125186_1;2992;PANTALON NAUTICO BLANCO P;;04/04/2022;04/04/2022;mcruz;1;5;P;2;Argentina;153;IEL SRL;MP
inf110592;125186_2;2993;PANTALON NAUTICO BLANCO P;;04/04/2022;04/04/2022;mcruz;1;2;P;2;Argentina;153;IEL SRL;MP
inf110593;125186_3;2994;PANTALON NAUTICO BLANCO P;;04/04/2022;04/04/2022;mcruz;1;135;P;2;Argentina;153;IEL SRL;MP
inf110595;125186_5;2996;PANTALON NAUTICO BLANCO P;;04/04/2022;04/04/2022;mcruz;1;10;P;2;Argentina;153;IEL SRL;MP
inf110604;125186_39;799;PANTALON NAUTICO CELESTE;;04/04/2022;04/04/2022;mcruz;1;5;P;2;Argentina;153;IEL SRL;GR
inf110602;125186_37;797;PANTALON NAUTICO CELESTE;;04/04/2022;04/04/2022;mcruz;1;40;P;2;Argentina;153;IEL SRL;GR
inf110594;125186_4;2995;PANTALON NAUTICO BLANCO P;;04/04/2022;04/04/2022;mcruz;1;20;P;2;Argentina;153;IEL SRL;MP
inf110601;125186_36;838;PANTALON NAUTICO CELESTE;;04/04/2022;04/04/2022;mcruz;1;10;P;2;Argentina;153;IEL SRL;MM
inf110606;125189_5;2900;PANTALON INVIERNO BEIGE S;;04/04/2022;04/04/2022;mcruz;1;5;P;2;Argentina;153;IEL SRL;MP
inf110605;125186_40;801;PANTALON NAUTICO CELESTE;;04/04/2022;04/04/2022;mcruz;1;5;P;2;Argentina;153;IEL SRL;MM
inf110603;125186_38;798;PANTALON NAUTICO CELESTE;;04/04/2022;04/04/2022;mcruz;1;25;P;2;Argentina;153;IEL SRL;GR
inf111478;124868_2;5211;BUZO POLAR S/LOGO TALLE M;;09/04/2022;08/04/2022;crduna;1;2;P;1;Uruguay;153;IEL SRL;MP
inf111479;124868_3;5214;BUZO POLAR S/LOGO TALLE S;;09/04/2022;08/04/2022;crduna;1;2;P;1;Uruguay;153;IEL SRL;MP
inf111490;125186_42;803;CHAQUETA CERRADA CELESTE;;09/04/2022;08/04/2022;crduna;1;50;P;2;Argentina;153;IEL SRL;MM
inf111488;125186_16;1166;CHAQUETA MANTECA CERRADA;;09/04/2022;08/04/2022;crduna;1;10;P;2;Argentina;153;IEL SRL;MP
inf111487;125186_10;1074;CHAQUETA BLANCA CERRADA P;;09/04/2022;08/04/2022;crduna;1;80;P;2;Argentina;153;IEL SRL;MP
inf111486;125186_8;1072;CHAQUETA BLANCA CERRADA P;;09/04/2022;08/04/2022;crduna;1;20;P;2;Argentina;153;IEL SRL;MP
inf111485;124925_6;5217;BUZO POLAR S/ LOGO TALLE;;09/04/2022;08/04/2022;crduna;1;1;P;1;Uruguay;153;IEL SRL;MP
inf111484;124925_5;4824;CHOMBA PIQUE MANGA CORTA;;09/04/2022;08/04/2022;crduna;1;2;P;1;Uruguay;153;IEL SRL;ME
inf111483;124925_4;5216;BUZO POLAR S/LOGO TALLE L;;09/04/2022;08/04/2022;crduna;1;1;P;1;Uruguay;153;IEL SRL;MP
inf111482;124925_3;4823;CHOMBA PIQUE MANGA CORTA;;09/04/2022;08/04/2022;crduna;1;2;P;1;Uruguay;153;IEL SRL;ME
inf111481;124925_2;5211;BUZO POLAR S/LOGO TALLE M;;09/04/2022;08/04/2022;crduna;1;1;P;1;Uruguay;153;IEL SRL;MP
inf111489;125186_41;1034;CHAQUETA CERRADA CELESTE;;09/04/2022;08/04/2022;crduna;1;10;P;2;Argentina;153;IEL SRL;MP
inf111480;124925_1;4821;CHOMBA PIQUE MANGA CORTA;;09/04/2022;08/04/2022;crduna;1;2;P;1;Uruguay;153;IEL SRL;ME
inf111477;124868_1;5217;BUZO POLAR S/ LOGO TALLE;;09/04/2022;08/04/2022;crduna;1;3;P;1;Uruguay;153;IEL SRL;MP
inf112516;125186_9;1073;CHAQUETA BLANCA CERRADA P;;19/04/2022;19/04/2022;mcruz;1;55;P;2;Argentina;153;IEL SRL;MP
inf112534;125186_51;494;CAMISETA BLANCA M/L C/PUÛ;;19/04/2022;19/04/2022;mcruz;4;170;P;2;Argentina;153;IEL SRL;ME
inf112518;125186_12;1076;CHAQUETA BLANCA CERRADA P;;19/04/2022;19/04/2022;mcruz;1;50;P;2;Argentina;153;IEL SRL;MP
inf112519;125186_14;2287;CHAQUETA BLANCA CERRADA P;;19/04/2022;19/04/2022;mcruz;1;15;P;2;Argentina;153;IEL SRL;MP
inf112520;125186_15;1165;CHAQUETA MANTECA CERRADA;;19/04/2022;19/04/2022;mcruz;1;25;P;2;Argentina;153;IEL SRL;MP
inf112517;125186_11;1075;CHAQUETA BLANCA CERRADA P;;19/04/2022;19/04/2022;mcruz;2;100;P;2;Argentina;153;IEL SRL;MP
inf112533;125186_50;493;CAMISETA BLANCA M/L C/PUÛ;;19/04/2022;19/04/2022;mcruz;7;400;P;2;Argentina;153;IEL SRL;ME
inf112532;125186_49;492;CAMISETA BLANCA M/L C/PUÛ;;19/04/2022;19/04/2022;mcruz;5;330;P;2;Argentina;153;IEL SRL;ME
inf112531;125186_48;491;CAMISETA BLANCA M/L C/PUÛ;;19/04/2022;19/04/2022;mcruz;2;100;P;2;Argentina;153;IEL SRL;ME
inf112530;125186_47;489;CAMISETA BLANCA M/L C/PUÛ;;19/04/2022;19/04/2022;mcruz;1;50;P;2;Argentina;153;IEL SRL;ME
inf112529;125186_44;805;CHAQUETA CERRADA CELESTE;;19/04/2022;19/04/2022;mcruz;1;45;P;2;Argentina;153;IEL SRL;MM
inf112528;125186_43;804;CHAQUETA CERRADA CELESTE;;19/04/2022;19/04/2022;mcruz;1;70;P;2;Argentina;153;IEL SRL;MM
inf112526;125186_28;786;PANTALON NAUTICO AZUL P+A;;19/04/2022;19/04/2022;mcruz;1;15;P;2;Argentina;153;IEL SRL;GR
inf112525;125186_27;919;CHAQUETA VERDE OLIVA CERR;;19/04/2022;19/04/2022;mcruz;1;5;P;2;Argentina;153;IEL SRL;PT
inf112524;125186_26;918;CHAQUETA VERDE OLIVA CERR;;19/04/2022;19/04/2022;mcruz;1;15;P;2;Argentina;153;IEL SRL;PT
inf112523;125186_25;916;CHAQUETA VERDE OLIVA CERR;;19/04/2022;19/04/2022;mcruz;1;10;P;2;Argentina;153;IEL SRL;PT
inf112522;125186_18;4921;CHAQUETA MANTECA CERRADA;;19/04/2022;19/04/2022;mcruz;1;5;P;2;Argentina;153;IEL SRL;ME
inf112521;125186_17;1167;CHAQUETA MANTECA CERRADA;;19/04/2022;19/04/2022;mcruz;1;10;P;2;Argentina;153;IEL SRL;MP
inf121326;125186_13;934;CHAQUETA BLANCA CERRADA P;;29/06/2022;24/06/2022;crduna;1;5;P;2;Argentina;153;IEL SRL;PT
inf121328;125186_58;2395;MAMELUCO CELESTE P+A TALL;;29/06/2022;24/06/2022;crduna;3;100;P;2;Argentina;153;IEL SRL;MP
inf121324;125226_2;928;CHAQUETA VERDE OLIVA ABIE;;29/06/2022;27/06/2022;crduna;1;2;P;1;Uruguay;153;IEL SRL;PT
inf121325;124868_5;663;CAMPERA  TALLE M;;29/06/2022;27/06/2022;crduna;1;2;P;1;Uruguay;153;IEL SRL;GR
inf121958;125186_56;2393;MAMELUCO CELESTE P+A TALL;;04/07/2022;01/07/2022;crduna;1;10;P;2;Argentina;153;IEL SRL;MP
inf121957;125186_31;789;PANTALON NAUTICO AZUL P+A;;04/07/2022;01/07/2022;crduna;1;15;P;2;Argentina;153;IEL SRL;GR
inf121956;125186_30;788;PANTALON NAUTICO AZUL P+A;;04/07/2022;01/07/2022;crduna;1;15;P;2;Argentina;153;IEL SRL;GR
inf121955;125186_29;787;PANTALON NAUTICO AZUL P+A;;04/07/2022;01/07/2022;crduna;1;10;P;2;Argentina;153;IEL SRL;GR
inf121954;125186_60;786;PANTALON NAUTICO AZUL P+A;;04/07/2022;01/07/2022;crduna;1;15;P;2;Argentina;153;IEL SRL;GR
inf121960;124868_4;665;CAMPERA TALLE XL;;04/07/2022;01/07/2022;crduna;1;2;P;1;Uruguay;153;IEL SRL;GR
inf121959;125186_57;2394;MAMELUCO CELESTE P+A TALL;;04/07/2022;01/07/2022;crduna;2;50;P;2;Argentina;153;IEL SRL;MP
inf123283;124868_6;664;CAMPERA  TALLE S;;12/07/2022;12/07/2022;msiam;1;3;P;1;Uruguay;153;IEL SRL;GR
inf123284;125186_32;792;CHAQUETA CERRADA AZUL P+A;;12/07/2022;12/07/2022;msiam;1;15;P;2;Argentina;153;IEL SRL;GR
inf123285;125186_33;793;CHAQUETA CERRADA AZUL P+A;;12/07/2022;12/07/2022;msiam;1;10;P;2;Argentina;153;IEL SRL;GR
inf123286;125186_34;794;CHAQUETA CERRADA AZUL P+A;;12/07/2022;12/07/2022;msiam;1;15;P;2;Argentina;153;IEL SRL;GR
inf123288;125186_59;2399;MAMELUCO CELESTE P+A TALL;;12/07/2022;12/07/2022;msiam;3;100;P;2;Argentina;153;IEL SRL;MP
inf123287;125186_35;795;CHAQUETA CERRADA AZUL P+A;;12/07/2022;12/07/2022;msiam;1;15;P;2;Argentina;153;IEL SRL;GR
inf123984;125186_55;822;MAMELUCO AZUL P+A TALLE 6;;15/07/2022;15/07/2022;msiam;40;40;P;2;Argentina;153;IEL SRL;MM
inf123982;125186_54;821;MAMELUCO AZUL P+A TALLE 5;;15/07/2022;15/07/2022;msiam;15;15;P;2;Argentina;153;IEL SRL;MM
inf134612;125186_45;.;Casaca bordo talle 2;;30/09/2022;30/09/2022;rmoreno;0;2;M;2;Argentina;153;IEL SRL;NP
inf135143;128892_5;761;CAMISA TEANO M/L BEIGE G;;04/10/2022;04/10/2022;crduna;1;10;P;2;Argentina;153;IEL SRL;GR
inf135144;128584_3;1956;PANTALON CARGO AZUL TALLE;;04/10/2022;04/10/2022;crduna;1;2;P;1;Uruguay;153;IEL SRL;MP
inf135145;128584_5;1949;PANTALON CARGO AZUL TALLE;;04/10/2022;04/10/2022;crduna;1;2;P;1;Uruguay;153;IEL SRL;MP
inf143689;129309_39;3139;CHAQUETA BEIGE ABIERTA G;;06/12/2022;06/12/2022;rmoreno;1;2;P;1;Uruguay;153;IEL SRL;ME
inf140646;128641_4;493;CAMISETA BLANCA M/L C/PUÛ;;14/11/2022;14/11/2022;rmoreno;4;232;P;2;Argentina;153;IEL SRL;ME
inf142497;128548_1;5097;CAMISA VERDE OLIVA SM TAL;;28/11/2022;28/11/2022;rmoreno;1;2;P;1;Uruguay;153;IEL SRL;MP
inf143800;128892_9;2399;MAMELUCO CELESTE P+A TALL;;07/12/2022;02/12/2022;crduna;2;70;P;2;Argentina;153;IEL SRL;MP
inf140645;128641_3;492;CAMISETA BLANCA M/L C/PUÛ;;14/11/2022;14/11/2022;rmoreno;3;160;P;2;Argentina;153;IEL SRL;ME
inf142500;128548_3;5121;PANTALON AZUL SM TALLE 40;;28/11/2022;28/11/2022;rmoreno;1;2;P;1;Uruguay;153;IEL SRL;MP
inf143674;128548_9;3136;CHAQUETA BEIGE ABIERTA G;;06/12/2022;06/12/2022;rmoreno;1;2;P;1;Uruguay;153;IEL SRL;ME
inf140647;128641_5;494;CAMISETA BLANCA M/L C/PUÛ;;14/11/2022;14/11/2022;rmoreno;2;82;P;2;Argentina;153;IEL SRL;ME
inf142470;128892_10;1820;GUARDAP BLANCO HOMBRE TA;;28/11/2022;28/11/2022;rmoreno;1;10;P;2;Argentina;153;IEL SRL;MP
inf138946;128641_5;494;CAMISETA BLANCA M/L C/PUÛ;;02/11/2022;01/11/2022;rmoreno;2;120;P;2;Argentina;153;IEL SRL;ME
inf142615;129309_2;5085;CAMISA BEIGE SM TALLE 40;;29/11/2022;28/11/2022;rmoreno;1;2;P;1;Uruguay;153;IEL SRL;MP
inf142617;129309_3;5075;CAMISA AZUL SM TALLE 46 C;;29/11/2022;28/11/2022;rmoreno;1;3;P;1;Uruguay;153;IEL SRL;MP
inf142461;128892_6;822;MAMELUCO AZUL P+A TALLE 6;;28/11/2022;28/11/2022;rmoreno;1;5;P;2;Argentina;153;IEL SRL;MM
inf138922;128584_1;1951;PANTALON CARGO AZUL TALLE;;02/11/2022;01/11/2022;rmoreno;1;2;P;1;Uruguay;153;IEL SRL;MP
inf142499;128548_2;5099;CAMISA VERDE OLIVA SM TAL;;28/11/2022;28/11/2022;rmoreno;1;2;P;1;Uruguay;153;IEL SRL;MP
inf142520;129309_7;5086;CAMISA BEIGE SM TALLE 42;;28/11/2022;28/11/2022;rmoreno;1;20;P;1;Uruguay;153;IEL SRL;MP
inf142481;128892_18;2010;GUARDAP BLANCO HOMBRE TA;;28/11/2022;28/11/2022;rmoreno;1;20;P;2;Argentina;153;IEL SRL;MP
inf138934;128892_3;756;CAMISA VERANO M/L BEIGE G;;02/11/2022;01/11/2022;rmoreno;1;10;P;2;Argentina;153;IEL SRL;GR
inf142480;128892_17;1990;GUARDAP BLANCO HOMBRE TA;;28/11/2022;28/11/2022;rmoreno;1;20;P;2;Argentina;153;IEL SRL;MP
inf142473;128892_14;1860;GUARDAP BLANCO HOMBRE TA;;28/11/2022;28/11/2022;rmoreno;1;20;P;2;Argentina;153;IEL SRL;MP
inf138907;129309_27;1021;PANTALON NAUTICO VERDE OL;;02/11/2022;01/11/2022;rmoreno;2;2;P;1;Uruguay;153;IEL SRL;MP
inf142527;129309_9;5088;CAMISA BEIGE SM TALLE 46;;28/11/2022;28/11/2022;rmoreno;1;8;P;1;Uruguay;153;IEL SRL;MP
inf138909;129309_28;2972;PANTALON NAUTICO BEIGE G;;02/11/2022;01/11/2022;rmoreno;2;2;P;1;Uruguay;153;IEL SRL;MP
inf142528;129309_10;5089;CAMISA BEIGE SM TALLE 48;;28/11/2022;28/11/2022;rmoreno;1;12;P;1;Uruguay;153;IEL SRL;MP
inf138910;129309_30;2974;PANTALON NAUTICO BEIGE G;;02/11/2022;01/11/2022;rmoreno;2;2;P;1;Uruguay;153;IEL SRL;MP
inf142531;129309_11;5090;CAMISA BEIGE SM TALLE 50;;28/11/2022;28/11/2022;rmoreno;1;8;P;1;Uruguay;153;IEL SRL;MP
inf138943;128641_3;492;CAMISETA BLANCA M/L C/PUÛ;;02/11/2022;01/11/2022;rmoreno;4;280;P;2;Argentina;153;IEL SRL;ME
inf142456;128641_5;494;CAMISETA BLANCA M/L C/PUÛ;;28/11/2022;28/11/2022;rmoreno;1;49;P;2;Argentina;153;IEL SRL;ME
inf138944;128641_4;493;CAMISETA BLANCA M/L C/PUÛ;;02/11/2022;01/11/2022;rmoreno;3;138;P;2;Argentina;153;IEL SRL;ME
inf142533;129309_12;5092;CAMISA BEIGE SM TALLE 54;;28/11/2022;28/11/2022;rmoreno;1;4;P;1;Uruguay;153;IEL SRL;MP
inf138942;128641_2;491;CAMISETA BLANCA M/L C/PUÛ;;02/11/2022;01/11/2022;rmoreno;2;125;P;2;Argentina;153;IEL SRL;ME
inf142536;129309_13;5215;PANTALON BEIGE SM TALLE 3;;28/11/2022;28/11/2022;rmoreno;1;2;P;1;Uruguay;153;IEL SRL;MP
inf142540;129309_14;5170;PANTALON VERDE OLIVA SM T;;28/11/2022;28/11/2022;rmoreno;1;2;P;1;Uruguay;153;IEL SRL;MP
inf142541;129309_15;5221;PANTALON BEIGE SM TALLE 4;;28/11/2022;28/11/2022;rmoreno;1;2;P;1;Uruguay;153;IEL SRL;MP
inf138931;128892_1;754;CAMISA VERANO M/L BEIGE G;;02/11/2022;01/11/2022;rmoreno;1;10;P;2;Argentina;153;IEL SRL;GR
inf142544;129309_17;5236;PANTALON BEIGE SM TALLE 4;;28/11/2022;28/11/2022;rmoreno;1;14;P;1;Uruguay;153;IEL SRL;MP
inf142524;129309_8;5087;CAMISA BEIGE SM TALLE 44;;28/11/2022;28/11/2022;rmoreno;1;4;P;1;Uruguay;153;IEL SRL;MP
inf142547;129309_18;5233;PANTALON BEIGE SM TALLE 4;;28/11/2022;28/11/2022;rmoreno;1;12;P;1;Uruguay;153;IEL SRL;MP
inf142549;129309_19;5124;PANTALON AZUL SM TALLE 46;;28/11/2022;28/11/2022;rmoreno;1;2;P;1;Uruguay;153;IEL SRL;MP
inf138933;128892_2;755;CAMISA VERANO M/L BEIGE G;;02/11/2022;01/11/2022;rmoreno;1;8;P;2;Argentina;153;IEL SRL;GR
inf142551;129309_21;5237;PANTALON BEIGE SM TALLE 4;;28/11/2022;28/11/2022;rmoreno;1;8;P;1;Uruguay;153;IEL SRL;MP
inf138935;128892_4;757;CAMISA VERANO M/L BEIGE G;;02/11/2022;01/11/2022;rmoreno;1;8;P;2;Argentina;153;IEL SRL;GR
inf142619;129309_20;5135;PANTALON AZUL SM TALLE 50;;29/11/2022;28/11/2022;rmoreno;1;3;P;1;Uruguay;153;IEL SRL;MP
inf143668;128548_5;1021;PANTALON NAUTICO VERDE OL;;06/12/2022;06/12/2022;rmoreno;1;2;P;1;Uruguay;153;IEL SRL;MP
inf142506;129309_4;5074;CAMISA AZUL SM TALLE 44 C;;28/11/2022;28/11/2022;rmoreno;1;3;P;1;Uruguay;153;IEL SRL;MP
inf143676;128548_11;3138;CHAQUETA BEIGE ABIERTA G;;06/12/2022;06/12/2022;rmoreno;1;2;P;1;Uruguay;153;IEL SRL;ME
inf142505;129309_1;5084;CAMISA BEIGE SM TALLE 38;;28/11/2022;28/11/2022;rmoreno;1;2;P;1;Uruguay;153;IEL SRL;MP
inf143688;129309_38;3138;CHAQUETA BEIGE ABIERTA G;;06/12/2022;06/12/2022;rmoreno;1;2;P;1;Uruguay;153;IEL SRL;ME
inf142501;128548_4;5124;PANTALON AZUL SM TALLE 46;;28/11/2022;28/11/2022;rmoreno;1;2;P;1;Uruguay;153;IEL SRL;MP
inf143687;129309_37;923;CHAQUETA BLANCA ABIERTA P;;06/12/2022;06/12/2022;rmoreno;1;2;P;1;Uruguay;153;IEL SRL;PT
inf142562;129309_23;5250;PANTALON BEIGE SM TALLE 5;;28/11/2022;28/11/2022;rmoreno;1;12;P;1;Uruguay;153;IEL SRL;MP
inf143685;129309_36;3138;CHAQUETA BEIGE ABIERTA G;;06/12/2022;06/12/2022;rmoreno;1;2;P;1;Uruguay;153;IEL SRL;ME
inf142564;129309_25;5254;PANTALON BEIGE SM TALLE 5;;28/11/2022;28/11/2022;rmoreno;1;2;P;1;Uruguay;153;IEL SRL;MP
inf143684;129309_35;3136;CHAQUETA BEIGE ABIERTA G;;06/12/2022;06/12/2022;rmoreno;1;2;P;1;Uruguay;153;IEL SRL;ME
inf142452;128641_3;492;CAMISETA BLANCA M/L C/PUÛ;;28/11/2022;28/11/2022;rmoreno;6;276;P;2;Argentina;153;IEL SRL;ME
inf143561;129601_27;1724;PANTALON NAUTICO BORDO P+;;05/12/2022;02/12/2022;rmoreno;1;2;P;2;Argentina;153;IEL SRL;MP
inf142450;128641_2;491;CAMISETA BLANCA M/L C/PUÛ;;28/11/2022;28/11/2022;rmoreno;4;168;P;2;Argentina;153;IEL SRL;ME
inf143560;129601_26;1723;PANTALON NAUTICO BORDO P+;;05/12/2022;02/12/2022;rmoreno;1;4;P;2;Argentina;153;IEL SRL;MP
inf142462;128892_7;2394;MAMELUCO CELESTE P+A TALL;;28/11/2022;28/11/2022;rmoreno;1;40;P;2;Argentina;153;IEL SRL;MP
inf143559;129601_21;801;PANTALON NAUTICO CELESTE;;05/12/2022;02/12/2022;rmoreno;1;2;P;2;Argentina;153;IEL SRL;MM
inf142479;128892_16;1900;GUARDAP BLANCO HOMBRE TA;;28/11/2022;28/11/2022;rmoreno;1;20;P;2;Argentina;153;IEL SRL;MP
inf143556;129601_20;799;PANTALON NAUTICO CELESTE;;05/12/2022;02/12/2022;rmoreno;1;40;P;2;Argentina;153;IEL SRL;GR
inf142474;128892_15;1940;GUARDAP BLANCO HOMBRE TA;;28/11/2022;28/11/2022;rmoreno;1;20;P;2;Argentina;153;IEL SRL;MP
inf143554;129601_15;789;PANTALON NAUTICO AZUL P+A;;05/12/2022;02/12/2022;rmoreno;1;6;P;2;Argentina;153;IEL SRL;GR
inf142567;129309_26;5255;PANTALON BEIGE SM TALLE 6;;28/11/2022;28/11/2022;rmoreno;1;2;P;1;Uruguay;153;IEL SRL;MP
inf143553;129601_14;786;PANTALON NAUTICO AZUL P+A;;05/12/2022;02/12/2022;rmoreno;1;4;P;2;Argentina;153;IEL SRL;GR
inf142625;129309_24;5252;PANTALON BEIGE SM TALLE 5;;29/11/2022;28/11/2022;rmoreno;1;2;P;1;Uruguay;153;IEL SRL;MP
inf143550;129601_12;2999;PANTALON NAUTICO VERDE OL;;05/12/2022;02/12/2022;rmoreno;1;10;P;2;Argentina;153;IEL SRL;MP
inf142464;128892_9;2399;MAMELUCO CELESTE P+A TALL;;28/11/2022;28/11/2022;rmoreno;2;65;P;2;Argentina;153;IEL SRL;MP
inf143683;129309_34;928;CHAQUETA VERDE OLIVA ABIE;;06/12/2022;06/12/2022;rmoreno;1;2;P;1;Uruguay;153;IEL SRL;PT
inf142463;128892_8;2395;MAMELUCO CELESTE P+A TALL;;28/11/2022;28/11/2022;rmoreno;3;65;P;2;Argentina;153;IEL SRL;MP
inf143548;129601_11;853;PANTALON NAUTICO MANTECA;;05/12/2022;02/12/2022;rmoreno;1;12;P;2;Argentina;153;IEL SRL;MM
inf142449;128641_1;489;CAMISETA BLANCA M/L C/PUÛ;;28/11/2022;28/11/2022;rmoreno;1;4;P;2;Argentina;153;IEL SRL;ME
inf143682;129309_33;2995;PANTALON NAUTICO BLANCO P;;06/12/2022;06/12/2022;rmoreno;1;4;P;1;Uruguay;153;IEL SRL;MP
inf143292;128892_12;1840;GUARDAP BLANCO HOMBRE TA;;02/12/2022;28/11/2022;rmoreno;1;15;P;2;Argentina;153;IEL SRL;MP
inf143546;129601_10;852;PANTALON NAUTICO MANTECA;;05/12/2022;02/12/2022;rmoreno;1;15;P;2;Argentina;153;IEL SRL;MM
inf142517;129309_6;5099;CAMISA VERDE OLIVA SM TAL;;28/11/2022;28/11/2022;rmoreno;1;2;P;1;Uruguay;153;IEL SRL;MP
inf143545;129601_9;849;PANTALON NAUTICO MANTECA;;05/12/2022;02/12/2022;rmoreno;1;8;P;2;Argentina;153;IEL SRL;MM
inf142507;129309_5;5097;CAMISA VERDE OLIVA SM TAL;;28/11/2022;28/11/2022;rmoreno;1;2;P;1;Uruguay;153;IEL SRL;MP
inf143675;128548_10;3138;CHAQUETA BEIGE ABIERTA G;;06/12/2022;06/12/2022;rmoreno;1;2;P;1;Uruguay;153;IEL SRL;ME
inf142618;129309_16;5173;PANTALON VERDE OLIVA SM T;;29/11/2022;28/11/2022;rmoreno;1;2;P;1;Uruguay;153;IEL SRL;MP
inf143544;129601_8;848;PANTALON NAUTICO MANTECA;;05/12/2022;02/12/2022;rmoreno;1;18;P;2;Argentina;153;IEL SRL;MM
inf143297;128641_4;493;CAMISETA BLANCA M/L C/PUÛ;;02/12/2022;28/11/2022;rmoreno;3;145;P;2;Argentina;153;IEL SRL;ME
inf143538;128892_19;871;CUBRECALZADO DE TELA CELE;;05/12/2022;02/12/2022;rmoreno;1;66;P;2;Argentina;153;IEL SRL;MM
inf142556;129309_22;5246;PANTALON BEIGE SM TALLE 4;;28/11/2022;28/11/2022;rmoreno;1;12;P;1;Uruguay;153;IEL SRL;MP
inf143672;128548_8;928;CHAQUETA VERDE OLIVA ABIE;;06/12/2022;06/12/2022;rmoreno;1;2;P;1;Uruguay;153;IEL SRL;PT
inf143669;128548_6;2972;PANTALON NAUTICO BEIGE G;;06/12/2022;06/12/2022;rmoreno;1;2;P;1;Uruguay;153;IEL SRL;MP
inf143536;128892_13;1850;GUARDAP BLANCO HOMBRE TA;;05/12/2022;02/12/2022;rmoreno;1;15;P;2;Argentina;153;IEL SRL;MP
inf143535;128584_4;4824;CHOMBA PIQUE MANGA CORTA;;05/12/2022;02/12/2022;rmoreno;1;2;P;1;Uruguay;153;IEL SRL;ME
inf143533;128584_2;4823;CHOMBA PIQUE MANGA CORTA;;05/12/2022;02/12/2022;rmoreno;1;4;P;1;Uruguay;153;IEL SRL;ME
